Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-04-14 20:00:00,2995.75,3026.51,2983.61,3021.98,36195.2447,2022-04-14 23:59:59.999,108980103.998489,57804,18881.5695,56850399.238945,0
2022-04-15 00:00:00,3021.98,3043.29,3013.22,3042.0,42899.4516,2022-04-15 03:59:59.999,129869712.327334,61068,23914.236,72400058.934686,0
2022-04-15 04:00:00,3042.0,3046.9,3010.85,3034.62,42157.2943,2022-04-15 07:59:59.999,127835454.085938,64677,21766.2419,66018432.329107,0
2022-04-15 08:00:00,3034.62,3040.63,3017.08,3027.28,39662.5391,2022-04-15 11:59:59.999,120086945.733671,62157,20130.0859,60946182.293962,0
2022-04-15 12:00:00,3027.28,3060.92,2993.13,3028.88,71388.846,2022-04-15 15:59:59.999,215794535.329746,99590,33995.9432,102839976.014327,0
2022-04-15 16:00:00,3028.88,3040.0,3009.23,3022.81,32432.6497,2022-04-15 19:59:59.999,98133389.714247,59757,15232.8406,46087328.502169,0
2022-04-15 20:00:00,3022.82,3044.82,3018.5,3040.56,21085.5174,2022-04-15 23:59:59.999,63924696.54333,40887,12073.0332,36601755.08948,0
2022-04-16 00:00:00,3040.57,3050.12,3034.98,3038.29,23727.2884,2022-04-16 03:59:59.999,72165726.935896,41292,12701.4549,38631240.335848,0
2022-04-16 04:00:00,3038.29,3048.52,3033.27,3034.64,17191.4187,2022-04-16 07:59:59.999,52270527.128834,37885,8142.461,24757589.486895,0
2022-04-16 08:00:00,3034.64,3047.11,3027.71,3039.48,25401.0811,2022-04-16 11:59:59.999,77150496.477243,45047,11579.5586,35175833.616816,0
2022-04-16 12:00:00,3039.48,3058.9,3010.03,3017.5,50194.875,2022-04-16 15:59:59.999,152291597.527615,65929,24398.96,74041997.633784,0
2022-04-16 16:00:00,3017.51,3029.04,3013.79,3024.39,20182.8318,2022-04-16 19:59:59.999,61011485.600812,38321,10936.5285,33061132.699608,0
2022-04-16 20:00:00,3024.4,3086.1,3022.71,3059.3,39654.9215,2022-04-16 23:59:59.999,121344520.626944,69526,23243.4965,71123922.525441,0
2022-04-17 00:00:00,3059.3,3064.5,3022.0,3029.38,26055.2717,2022-04-17 03:59:59.999,79314350.821219,49306,12163.3415,37014298.500999,0
2022-04-17 04:00:00,3029.37,3046.21,3028.8,3037.97,17110.9756,2022-04-17 07:59:59.999,51993109.338548,34113,9072.221,27563037.859293,0
2022-04-17 08:00:00,3037.96,3054.83,3037.48,3048.05,20603.609,2022-04-17 11:59:59.999,62710786.14411,38820,11515.3908,35050474.972424,0
2022-04-17 12:00:00,3048.05,3083.0,3042.8,3073.0,63761.9572,2022-04-17 15:59:59.999,195533311.811643,88041,32546.433,99810338.079088,0
2022-04-17 16:00:00,3073.01,3078.48,3022.96,3052.08,45113.1737,2022-04-17 19:59:59.999,137509632.605051,75232,21656.1794,66016106.148612,0
2022-04-17 20:00:00,3052.08,3077.46,2981.7,2988.06,71127.0868,2022-04-17 23:59:59.999,215090399.901362,104447,30297.3653,91739383.51473,0
2022-04-18 00:00:00,2988.07,3002.39,2977.0,2995.18,44570.0468,2022-04-18 03:59:59.999,133302239.366018,66935,23402.189,69994461.16783,0
2022-04-18 04:00:00,2995.17,2995.75,2883.22,2892.12,131039.5106,2022-04-18 07:59:59.999,382807469.205259,169574,57542.8253,168050630.615038,0
2022-04-18 08:00:00,2892.13,2923.69,2888.15,2911.85,47494.3785,2022-04-18 11:59:59.999,138040376.30804,75904,24424.3297,70982519.376921,0
2022-04-18 12:00:00,2911.86,2952.79,2905.0,2914.25,92221.8587,2022-04-18 15:59:59.999,270281613.906555,128814,45932.3125,134635103.140457,0
2022-04-18 16:00:00,2914.25,3024.78,2895.0,3005.72,133399.6264,2022-04-18 19:59:59.999,396749067.74099904,165727,69172.9087,205688901.199088,0
2022-04-18 20:00:00,3005.72,3069.6,3004.58,3055.56,61526.2326,2022-04-18 23:59:59.999,186987706.340427,96668,31504.8467,95719943.890554,0
2022-04-19 00:00:00,3055.56,3095.18,3035.79,3037.58,62432.3404,2022-04-19 03:59:59.999,191107943.063727,93759,32020.7575,98039648.255054,0
2022-04-19 04:00:00,3037.59,3051.97,3030.34,3039.01,34093.6295,2022-04-19 07:59:59.999,103721213.014876,55737,16862.8245,51300585.029802,0
2022-04-19 08:00:00,3039.01,3069.03,3032.64,3041.51,46278.9095,2022-04-19 11:59:59.999,140969296.176816,72923,25721.6479,78355905.369038,0
2022-04-19 12:00:00,3041.51,3131.0,3040.88,3110.52,118280.1112,2022-04-19 15:59:59.999,365825987.662844,148627,63098.8389,195155344.224526,0
2022-04-19 16:00:00,3110.53,3125.87,3079.28,3110.65,65289.1542,2022-04-19 19:59:59.999,202571214.936122,91287,33404.9333,103626719.477195,0
2022-04-19 20:00:00,3110.66,3111.43,3085.5,3101.77,33000.859,2022-04-19 23:59:59.999,102272883.262713,58727,16527.8474,51224746.485992,0
2022-04-20 00:00:00,3101.74,3106.54,3066.71,3091.62,44680.6068,2022-04-20 03:59:59.999,137868602.577474,66231,22361.4473,69000007.531695,0
2022-04-20 04:00:00,3091.63,3115.0,3078.31,3089.75,44739.1628,2022-04-20 07:59:59.999,138438238.879974,62315,22207.0311,68720065.503856,0
2022-04-20 08:00:00,3089.74,3166.5,3086.66,3152.78,81011.1373,2022-04-20 11:59:59.999,253051987.612325,115982,45006.4978,140625578.263111,0
2022-04-20 12:00:00,3152.78,3162.0,3051.16,3068.3,131827.2504,2022-04-20 15:59:59.999,409728261.337952,160211,60138.1867,186934323.831758,0
2022-04-20 16:00:00,3068.3,3088.0,3036.45,3070.0,67233.5576,2022-04-20 19:59:59.999,206119579.216336,98927,32660.7596,100152537.057523,0
2022-04-20 20:00:00,3070.0,3096.2,3058.38,3076.04,45508.3536,2022-04-20 23:59:59.999,140147252.679551,67626,24072.8905,74117034.494279,0
2022-04-21 00:00:00,3076.03,3105.0,3071.25,3096.8,36304.8582,2022-04-21 03:59:59.999,112174625.52076,59373,19097.5534,59002233.746052,0
2022-04-21 04:00:00,3096.8,3105.17,3066.66,3100.56,46968.4087,2022-04-21 07:59:59.999,144889407.483524,67153,23267.0336,71785823.801204,0
2022-04-21 08:00:00,3100.55,3159.99,3082.77,3151.15,104818.8874,2022-04-21 11:59:59.999,327545950.806734,123604,54961.5986,171781306.204136,0
2022-04-21 12:00:00,3151.15,3180.0,3101.55,3104.81,140959.6931,2022-04-21 15:59:59.999,444002696.05802494,165399,75172.6639,236853823.544474,0
2022-04-21 16:00:00,3104.81,3107.43,3021.74,3026.23,108167.7973,2022-04-21 19:59:59.999,332156761.361557,148012,51486.932,158129416.081251,0
2022-04-21 20:00:00,3026.23,3034.23,2942.31,2983.58,125480.0523,2022-04-21 23:59:59.999,375726752.243373,156118,57536.4125,172302745.416,0
2022-04-22 00:00:00,2983.57,3009.95,2968.83,2995.41,65396.0402,2022-04-22 03:59:59.999,195740750.887407,90298,32432.3142,97076631.196566,0
2022-04-22 04:00:00,2995.41,3034.32,2986.04,3019.91,65018.48,2022-04-22 07:59:59.999,195662797.04039,93194,31348.7601,94361024.846775,0
2022-04-22 08:00:00,3019.9,3029.22,2976.72,3014.36,64631.3205,2022-04-22 11:59:59.999,194022338.954163,91975,31800.5376,95471312.790028,0
2022-04-22 12:00:00,3014.36,3022.1,2944.01,2949.53,131198.7928,2022-04-22 15:59:59.999,391163166.236,151647,60001.9898,178956308.91735,0
2022-04-22 16:00:00,2949.53,2982.91,2930.35,2956.71,91166.7312,2022-04-22 19:59:59.999,269735957.174102,114240,45463.5665,134507481.59156,0
2022-04-22 20:00:00,2956.7,2972.36,2936.5,2962.39,35021.7173,2022-04-22 23:59:59.999,103719334.958253,62730,15247.5631,45151578.11819,0
2022-04-23 00:00:00,2962.39,2975.39,2938.02,2946.32,33256.1962,2022-04-23 03:59:59.999,98357822.383114,59723,14623.6079,43253576.959974,0
2022-04-23 04:00:00,2946.31,2964.59,2913.89,2959.8,39223.0297,2022-04-23 07:59:59.999,115359551.345907,69912,19759.1999,58113131.153829,0
2022-04-23 08:00:00,2959.8,2969.99,2952.25,2958.73,28006.3588,2022-04-23 11:59:59.999,82899089.116712,55584,12829.1368,37972789.085278,0
2022-04-23 12:00:00,2958.73,2971.76,2946.62,2966.04,32646.2935,2022-04-23 15:59:59.999,96711096.606756,59799,15449.5221,45763365.406814,0
2022-04-23 16:00:00,2966.18,2978.03,2947.36,2953.27,29279.5692,2022-04-23 19:59:59.999,86696905.976389,51988,14907.1471,44133847.969576,0
2022-04-23 20:00:00,2953.28,2969.36,2921.62,2933.03,25165.285,2022-04-23 23:59:59.999,74236920.422652,51429,12125.1317,35775656.905643,0
2022-04-24 00:00:00,2933.04,2960.0,2922.77,2955.92,36094.4213,2022-04-24 03:59:59.999,106111999.863862,59325,17404.3079,51162578.229721,0
2022-04-24 04:00:00,2955.93,2958.85,2944.0,2949.49,16790.4639,2022-04-24 07:59:59.999,49571530.378682,36339,7755.8956,22894835.236461,0
2022-04-24 08:00:00,2949.49,2955.63,2934.83,2938.86,18582.5831,2022-04-24 11:59:59.999,54755664.839036,39611,8695.5524,25622381.198798,0
2022-04-24 12:00:00,2938.86,2957.0,2912.09,2943.82,47051.2687,2022-04-24 15:59:59.999,138156361.965218,74570,22637.8159,66483747.667366,0
2022-04-24 16:00:00,2943.83,2967.06,2916.17,2959.58,65740.9608,2022-04-24 19:59:59.999,193196357.231195,85302,33784.4232,99285487.949558,0
2022-04-24 20:00:00,2959.57,2962.46,2917.82,2921.0,34697.3244,2022-04-24 23:59:59.999,101911006.613067,58866,16182.8455,47528958.818229,0
2022-04-25 00:00:00,2920.99,2925.75,2841.6,2875.59,105881.2706,2022-04-25 03:59:59.999,304185874.276439,145068,47488.0005,136355006.73923,0
2022-04-25 04:00:00,2875.58,2876.0,2797.1,2811.41,97301.2833,2022-04-25 07:59:59.999,275590720.447744,123491,42984.518,121828491.457933,0
2022-04-25 08:00:00,2811.41,2863.94,2797.01,2861.74,80592.7434,2022-04-25 11:59:59.999,227797288.370455,107272,41674.7972,117859421.160081,0
2022-04-25 12:00:00,2861.73,2895.64,2842.0,2869.57,134790.4295,2022-04-25 15:59:59.999,386938357.00984097,155474,67960.4669,195113330.659281,0
2022-04-25 16:00:00,2869.58,3015.0,2865.72,3012.41,147697.3149,2022-04-25 19:59:59.999,435334462.49491906,183382,78621.1131,231735434.191205,0
2022-04-25 20:00:00,3012.41,3025.65,2989.99,3006.62,52935.3199,2022-04-25 23:59:59.999,159304543.077107,90248,25728.4622,77429664.001688,0
2022-04-26 00:00:00,3006.63,3039.54,2986.56,3001.0,48930.7858,2022-04-26 03:59:59.999,147231013.645335,84465,25760.4721,77518123.616706,0
2022-04-26 04:00:00,3001.0,3013.71,2977.93,3003.24,45911.5711,2022-04-26 07:59:59.999,137793234.198484,71518,22672.133,68058611.235166,0
2022-04-26 08:00:00,3003.23,3020.83,2984.88,3003.04,47400.6188,2022-04-26 11:59:59.999,142227386.90539,70412,23059.3244,69193479.918805,0
2022-04-26 12:00:00,3003.04,3012.32,2853.76,2859.76,148105.0641,2022-04-26 15:59:59.999,433799949.768094,201573,71848.6498,210519132.781344,0
2022-04-26 16:00:00,2859.76,2885.86,2809.36,2838.93,144353.4686,2022-04-26 19:59:59.999,411976191.93246305,196071,71508.8854,204099006.374316,0
2022-04-26 20:00:00,2838.92,2855.0,2767.0,2809.67,96482.842,2022-04-26 23:59:59.999,271442701.596624,151613,44263.5309,124613554.206043,0
2022-04-27 00:00:00,2809.68,2844.69,2794.46,2836.28,61139.7842,2022-04-27 03:59:59.999,172747964.665632,92093,31826.9105,89934805.268396,0
2022-04-27 04:00:00,2836.29,2893.0,2831.35,2892.23,57370.015,2022-04-27 07:59:59.999,164162572.764686,87005,30080.2273,86095845.450295,0
2022-04-27 08:00:00,2892.23,2914.34,2860.02,2884.79,91136.4491,2022-04-27 11:59:59.999,263261159.329184,121151,44840.2074,129558575.660494,0
2022-04-27 12:00:00,2884.8,2919.87,2820.93,2865.23,155104.3414,2022-04-27 15:59:59.999,444504646.861736,188187,77711.5576,222763389.593541,0
2022-04-27 16:00:00,2865.24,2895.0,2838.93,2852.68,78583.0751,2022-04-27 19:59:59.999,225409347.354229,110161,39659.8502,113773331.295886,0
2022-04-27 20:00:00,2852.67,2899.4,2851.0,2888.96,45617.5768,2022-04-27 23:59:59.999,131231624.576857,71319,22551.5989,64868663.440963,0
2022-04-28 00:00:00,2888.95,2915.45,2869.47,2883.85,50628.4754,2022-04-28 03:59:59.999,146363381.83917,75185,24902.5155,71994776.218964,0
2022-04-28 04:00:00,2883.85,2938.04,2875.01,2900.27,49455.2164,2022-04-28 07:59:59.999,143197876.946425,76438,26028.0847,75376479.9398,0
2022-04-28 08:00:00,2900.27,2947.47,2899.73,2928.26,74088.697,2022-04-28 11:59:59.999,217144655.285371,100634,36655.9914,107439708.729171,0
2022-04-28 12:00:00,2928.27,2946.5,2853.83,2889.53,176592.7661,2022-04-28 15:59:59.999,511913794.934744,222310,89267.1653,258813804.571491,0
2022-04-28 16:00:00,2889.53,2980.0,2875.63,2947.83,118841.8126,2022-04-28 19:59:59.999,349652706.719062,168212,61673.722,181472733.313408,0
2022-04-28 20:00:00,2947.84,2969.69,2911.71,2936.93,67786.0303,2022-04-28 23:59:59.999,199204212.183911,94039,34824.3272,102323425.575803,0
2022-04-29 00:00:00,2936.92,2946.46,2904.14,2926.21,66122.6065,2022-04-29 03:59:59.999,193517284.336957,85800,34959.8382,102320734.975861,0
2022-04-29 04:00:00,2926.21,2935.9,2908.74,2925.85,55565.077,2022-04-29 07:59:59.999,162385434.298778,90765,28653.4731,83725769.119776,0
2022-04-29 08:00:00,2925.84,2927.79,2834.28,2843.11,83541.1143,2022-04-29 11:59:59.999,240338710.606723,122219,37699.8875,108445941.826035,0
2022-04-29 12:00:00,2843.11,2886.23,2832.07,2856.51,117031.428,2022-04-29 15:59:59.999,334777111.803855,139054,60742.0923,173738093.170835,0
2022-04-29 16:00:00,2856.51,2857.53,2776.63,2792.96,149203.8978,2022-04-29 19:59:59.999,419794580.39083695,166096,65577.4793,184599176.897811,0
2022-04-29 20:00:00,2792.95,2823.17,2789.07,2817.13,54514.0234,2022-04-29 23:59:59.999,153056064.895874,74339,27757.8758,77932867.371706,0
2022-04-30 00:00:00,2817.13,2837.82,2810.45,2818.26,48071.0318,2022-04-30 03:59:59.999,135775161.852594,75513,22016.211,62181500.620257,0
2022-04-30 04:00:00,2818.26,2841.63,2809.16,2829.79,35793.3907,2022-04-30 07:59:59.999,101178988.66986,76356,17306.5597,48919298.009232,0
2022-04-30 08:00:00,2829.79,2840.0,2817.69,2830.76,40477.3057,2022-04-30 11:59:59.999,114511066.826658,77645,19506.1817,55179562.880721,0
2022-04-30 12:00:00,2830.76,2836.66,2771.01,2816.08,75434.0623,2022-04-30 15:59:59.999,211772751.857327,105157,34580.9269,97109739.356797,0
2022-04-30 16:00:00,2816.07,2822.16,2775.03,2806.73,54863.2754,2022-04-30 19:59:59.999,153432018.936031,78100,27360.005,76519519.265159,0
2022-04-30 20:00:00,2806.74,2807.86,2709.26,2726.66,113118.181,2022-04-30 23:59:59.999,311443973.490236,164514,50920.9534,140195896.6604,0
2022-05-01 00:00:00,2726.67,2780.62,2716.13,2777.15,90414.1142,2022-05-01 03:59:59.999,248588239.103675,113997,47628.9874,130947372.874971,0
2022-05-01 04:00:00,2777.15,2795.15,2764.18,2766.39,69045.7174,2022-05-01 07:59:59.999,191801542.751166,84167,34988.8437,97199215.971941,0
2022-05-01 08:00:00,2766.4,2782.0,2751.74,2756.8,40768.9347,2022-05-01 11:59:59.999,112872512.618643,61663,21029.7432,58224788.796494,0
2022-05-01 12:00:00,2756.79,2819.31,2753.5,2805.75,69441.6549,2022-05-01 15:59:59.999,192820856.815688,84406,36795.9185,102178067.507735,0
2022-05-01 16:00:00,2805.76,2828.93,2755.1,2765.39,77532.7702,2022-05-01 19:59:59.999,216842609.234368,94295,39347.8521,110083123.295101,0
2022-05-01 20:00:00,2765.4,2849.9,2757.81,2824.81,95341.6878,2022-05-01 23:59:59.999,268001643.882611,100934,48550.3544,136446686.012882,0
2022-05-02 00:00:00,2824.81,2849.68,2822.59,2840.72,61400.4276,2022-05-02 03:59:59.999,174341289.660856,70680,32366.6243,91901855.364894,0
2022-05-02 04:00:00,2840.72,2874.59,2832.1,2845.26,58251.0125,2022-05-02 07:59:59.999,166350308.882151,73019,29841.0536,85212116.642307,0
2022-05-02 08:00:00,2845.26,2855.86,2789.63,2795.05,65701.4999,2022-05-02 11:59:59.999,185276101.657102,89791,31631.558,89197567.952742,0
2022-05-02 12:00:00,2795.05,2852.53,2778.78,2827.68,152893.1509,2022-05-02 15:59:59.999,431093557.728366,169383,79934.5337,225374311.509207,0
2022-05-02 16:00:00,2827.68,2850.0,2780.0,2841.71,117919.3869,2022-05-02 19:59:59.999,331724789.000021,131072,60122.3119,169179104.028792,0
2022-05-02 20:00:00,2841.72,2894.22,2824.08,2856.54,65541.3789,2022-05-02 23:59:59.999,187276703.287681,91486,35938.0484,102744841.405119,0
2022-05-03 00:00:00,2856.54,2861.47,2828.65,2851.0,54433.6191,2022-05-03 03:59:59.999,154858430.029429,72655,26277.2913,74758819.101115,0
2022-05-03 04:00:00,2851.0,2855.07,2829.9,2844.98,50785.341,2022-05-03 07:59:59.999,144281944.241183,59321,23645.5215,67178257.74278,0
2022-05-03 08:00:00,2844.98,2854.12,2824.0,2849.01,37135.7252,2022-05-03 11:59:59.999,105427671.358582,59936,19727.6077,56009076.37512,0
2022-05-03 12:00:00,2849.01,2850.81,2815.31,2822.21,76202.5592,2022-05-03 15:59:59.999,215792699.87292,101956,36982.0895,104715358.021707,0
2022-05-03 16:00:00,2822.21,2827.51,2761.03,2773.43,102207.2501,2022-05-03 19:59:59.999,285324085.462359,123490,51052.9823,142480946.690248,0
2022-05-03 20:00:00,2773.43,2800.44,2755.19,2781.7,50566.685,2022-05-03 23:59:59.999,140622769.974433,72818,26678.4069,74210889.886234,0
2022-05-04 00:00:00,2781.7,2810.58,2771.74,2798.04,38176.2714,2022-05-04 03:59:59.999,106603037.175688,57573,19614.8242,54772518.898244,0
2022-05-04 04:00:00,2798.04,2833.7,2789.04,2829.42,50987.3485,2022-05-04 07:59:59.999,143236398.480569,65500,27320.5989,76762302.746221,0
2022-05-04 08:00:00,2829.42,2888.75,2827.15,2870.54,106183.6098,2022-05-04 11:59:59.999,302832966.708352,137317,59342.8257,169256214.456221,0
2022-05-04 12:00:00,2870.53,2883.72,2826.13,2844.26,85012.8083,2022-05-04 15:59:59.999,242347491.208583,117478,42691.3874,121714878.317067,0
2022-05-04 16:00:00,2844.27,2965.85,2826.67,2955.71,203433.797,2022-05-04 19:59:59.999,587009970.364686,260239,103415.66,298554773.13092,0
2022-05-04 20:00:00,2955.7,2958.61,2921.2,2940.64,64944.2318,2022-05-04 23:59:59.999,190871318.312513,104843,36508.644,107251732.529936,0
2022-05-05 00:00:00,2940.65,2954.65,2937.21,2941.6,43482.2788,2022-05-05 03:59:59.999,128085035.662684,67204,23362.3612,68821709.459899,0
2022-05-05 04:00:00,2941.59,2951.63,2925.0,2934.06,34388.8211,2022-05-05 07:59:59.999,100986150.358666,54570,16736.759,49149268.719112,0
2022-05-05 08:00:00,2934.06,2938.78,2916.48,2925.67,44779.5294,2022-05-05 11:59:59.999,131068935.628071,70193,21802.7367,63816934.846839,0
2022-05-05 12:00:00,2925.67,2935.0,2728.41,2742.85,260272.1247,2022-05-05 15:59:59.999,733674881.163399,316005,120062.4621,338383544.703733,0
2022-05-05 16:00:00,2742.85,2771.96,2683.0,2729.12,258349.4524,2022-05-05 19:59:59.999,705410931.643724,296592,126128.3085,344406040.561685,0
2022-05-05 20:00:00,2729.12,2756.51,2714.08,2747.97,93573.113,2022-05-05 23:59:59.999,256526563.760023,130807,42427.7986,116305795.935657,0
2022-05-06 00:00:00,2747.96,2758.18,2724.0,2746.39,61491.5457,2022-05-06 03:59:59.999,168508687.274939,77351,28531.7759,78194959.592843,0
2022-05-06 04:00:00,2746.38,2755.91,2694.09,2730.2,66119.5866,2022-05-06 07:59:59.999,180554084.002203,88339,30591.6155,83556761.99305,0
2022-05-06 08:00:00,2730.21,2744.88,2660.2,2676.04,111286.425,2022-05-06 11:59:59.999,300356564.673138,140749,52621.3666,142065311.139625,0
2022-05-06 12:00:00,2676.04,2727.47,2632.95,2688.25,299718.0345,2022-05-06 15:59:59.999,803299075.4330419,307083,151514.7832,406074995.89331293,0
2022-05-06 16:00:00,2688.15,2713.54,2669.58,2689.31,134052.7674,2022-05-06 19:59:59.999,361093780.66258705,140436,67599.9288,182064502.56253,0
2022-05-06 20:00:00,2689.3,2708.0,2674.33,2692.85,38780.9642,2022-05-06 23:59:59.999,104455741.119393,59500,19125.5958,51507343.087979,0
2022-05-07 00:00:00,2692.86,2698.27,2665.05,2669.42,34369.4803,2022-05-07 03:59:59.999,92215697.080291,56154,17186.5678,46116061.903187,0
2022-05-07 04:00:00,2669.43,2678.59,2653.33,2672.45,48414.7106,2022-05-07 07:59:59.999,129055218.947747,70074,23697.8796,63172956.692674,0
2022-05-07 08:00:00,2672.45,2698.55,2667.58,2688.9,46341.0294,2022-05-07 11:59:59.999,124481331.472321,67958,26102.6455,70105288.581627,0
2022-05-07 12:00:00,2688.89,2704.36,2671.8,2692.67,58478.5647,2022-05-07 15:59:59.999,156880557.201798,67801,31541.8793,84589269.711273,0
2022-05-07 16:00:00,2692.67,2700.8,2680.65,2682.94,31774.231,2022-05-07 19:59:59.999,85417448.389386,45772,16421.7458,44137789.078921,0
2022-05-07 20:00:00,2682.95,2683.12,2584.75,2635.34,151893.4372,2022-05-07 23:59:59.999,399413800.33902097,197246,63497.0299,166995768.042479,0
2022-05-08 00:00:00,2635.35,2642.0,2517.0,2545.08,236271.8151,2022-05-08 03:59:59.999,606838150.451736,257284,119488.0565,307008220.976525,0
2022-05-08 04:00:00,2545.08,2569.21,2530.0,2556.6,90464.1459,2022-05-08 07:59:59.999,230711277.747885,107160,44489.0136,113459227.316486,0
2022-05-08 08:00:00,2556.6,2577.08,2546.08,2568.09,66590.2151,2022-05-08 11:59:59.999,170588165.041067,83408,33443.4721,85675628.326303,0
2022-05-08 12:00:00,2567.97,2579.03,2512.85,2517.0,119107.3918,2022-05-08 15:59:59.999,302361381.407609,136543,57319.3246,145520114.305241,0
2022-05-08 16:00:00,2516.99,2571.78,2484.0,2562.01,177908.3564,2022-05-08 19:59:59.999,449028364.63726705,198492,83768.6101,211610769.092508,0
2022-05-08 20:00:00,2562.0,2564.69,2508.8,2519.71,67273.4172,2022-05-08 23:59:59.999,170755255.373505,84843,31116.2327,78964907.823852,0
2022-05-09 00:00:00,2519.71,2530.78,2423.84,2457.56,187870.6747,2022-05-09 03:59:59.999,464046795.175952,207157,95248.7031,235199238.766806,0
2022-05-09 04:00:00,2457.56,2480.0,2423.85,2447.86,100724.4575,2022-05-09 07:59:59.999,247022013.975249,121143,49838.0446,122251164.766583,0
2022-05-09 08:00:00,2447.86,2469.72,2362.41,2406.03,248399.4031,2022-05-09 11:59:59.999,598810762.9370431,265652,118640.8829,286036920.482953,0
2022-05-09 12:00:00,2406.04,2447.94,2345.0,2381.87,296405.2216,2022-05-09 15:59:59.999,710395862.968738,298784,146614.1583,351406919.173684,0
2022-05-09 16:00:00,2381.87,2404.69,2225.0,2270.68,491747.81,2022-05-09 19:59:59.999,1132723500.089891,563398,245942.0468,566576263.580739,0
2022-05-09 20:00:00,2270.68,2335.23,2225.16,2228.55,249777.4124,2022-05-09 23:59:59.999,572677697.989424,302846,129003.3865,295871516.94823,0
2022-05-10 00:00:00,2229.0,2350.0,2200.0,2300.79,387958.256,2022-05-10 03:59:59.999,888171545.664227,447522,188491.7977,431833419.18532896,0
2022-05-10 04:00:00,2300.78,2439.99,2297.89,2373.68,338845.2959,2022-05-10 07:59:59.999,807184752.530474,363695,173796.0219,413886304.493672,0
2022-05-10 08:00:00,2373.62,2411.63,2365.45,2402.0,187728.6733,2022-05-10 11:59:59.999,447735795.26796097,220264,95771.3465,228426708.504628,0
2022-05-10 12:00:00,2402.0,2457.34,2321.11,2361.99,317622.0614,2022-05-10 15:59:59.999,761409455.764001,352803,157511.0076,377658520.662275,0
2022-05-10 16:00:00,2361.99,2410.21,2329.51,2354.28,165442.8473,2022-05-10 19:59:59.999,391704450.905583,221656,81856.0366,193829876.57126,0
2022-05-10 20:00:00,2354.55,2367.76,2260.67,2342.05,153029.0048,2022-05-10 23:59:59.999,354706005.930502,245285,72662.8592,168466903.33269,0
2022-05-11 00:00:00,2342.04,2392.99,2320.0,2360.53,162981.4763,2022-05-11 03:59:59.999,384697135.269024,225999,82241.4268,194078560.35166,0
2022-05-11 04:00:00,2360.54,2406.64,2267.69,2315.13,306640.5616,2022-05-11 07:59:59.999,715582864.8585911,358940,152105.6094,355078789.258812,0
2022-05-11 08:00:00,2315.13,2451.37,2291.04,2410.22,309462.5003,2022-05-11 11:59:59.999,741440197.830955,429724,161547.3175,386900676.850088,0
2022-05-11 12:00:00,2410.22,2429.87,2129.0,2264.53,692783.83083,2022-05-11 15:59:59.999,1586007911.565091,964905,337035.14783,772608472.850513,0
2022-05-11 16:00:00,2264.53,2283.14,2100.0,2117.42,293005.376,2022-05-11 19:59:59.999,641653665.1009396,465307,141975.8416,311658230.863411,0
2022-05-11 20:00:00,2117.52,2151.72,2005.0,2084.99,257991.09303,2022-05-11 23:59:59.999,536375345.3734984,380465,128423.34268,267108784.4995636,0
2022-05-12 00:00:00,2084.99,2195.0,1971.55,1971.56,388066.28175,2022-05-12 03:59:59.999,808502547.180225,413563,192321.69783,401438877.556762,0
2022-05-12 04:00:00,1971.56,1986.12,1800.0,1916.3,850470.97901,2022-05-12 07:59:59.999,1596232323.114163,990060,410199.92552,770338331.9156883,0
2022-05-12 08:00:00,1916.3,2020.0,1870.31,1952.76,378746.0277,2022-05-12 11:59:59.999,732818754.031864,541325,191913.5018,371284881.84722,0
2022-05-12 12:00:00,1952.76,2056.33,1883.25,1968.23,325046.7664,2022-05-12 15:59:59.999,638518941.443566,482798,172641.1978,339327596.199901,0
2022-05-12 16:00:00,1968.23,2044.18,1900.1,1945.28,216424.0921,2022-05-12 19:59:59.999,426380106.63019294,323549,108765.9301,214486225.262862,0
2022-05-12 20:00:00,1945.85,1984.12,1870.0,1960.22,146438.7614,2022-05-12 23:59:59.999,283066103.173874,207535,73571.3143,142319448.772944,0
2022-05-13 00:00:00,1960.22,2115.0,1940.23,2096.46,270038.5961,2022-05-13 03:59:59.999,550266897.16397,319282,144788.6606,295063522.264318,0
2022-05-13 04:00:00,2096.46,2145.0,2043.9,2048.16,211459.6806,2022-05-13 07:59:59.999,443403381.244589,246885,101252.2989,212430994.432717,0
2022-05-13 08:00:00,2048.17,2125.0,2048.07,2114.99,163840.8831,2022-05-13 11:59:59.999,341099825.9026,177828,84002.35,174892697.095147,0
2022-05-13 12:00:00,2114.99,2147.54,2076.22,2093.61,235693.1065,2022-05-13 15:59:59.999,498836862.439442,277931,115259.8728,243927648.903215,0
2022-05-13 16:00:00,2093.62,2112.91,2030.0,2064.79,169413.0683,2022-05-13 19:59:59.999,350377328.842317,215628,85855.2241,177583718.72922,0
2022-05-13 20:00:00,2064.8,2085.0,2001.01,2009.69,83597.0041,2022-05-13 23:59:59.999,171160186.72115,142525,40014.8797,81980790.580133,0
2022-05-14 00:00:00,2009.69,2070.06,2001.45,2054.4,101652.3342,2022-05-14 03:59:59.999,207950813.709512,148589,51697.406,105751608.729802,0
